station_id;date;hour;avg_available;avg_free;med_available;med_free;src_count
1;2013-06-27;2;1;26;1;26;58
1;2013-06-27;3;1;26;1;26;59
1;2013-06-27;4;1;26;1;26;58
1;2013-06-27;5;1;26;1;26;59
1;2013-06-27;6;1;26;1;26;60
1;2013-06-27;7;0;27;0;27;59
1;2013-06-27;8;2;25;2;25;60
1;2013-06-27;9;1;26;1;26;45
1;2013-06-27;10;7;20;6;21;60
1;2013-06-27;11;8;19;8;19;60
1;2013-06-27;12;11;16;10;18;59
1;2013-06-27;13;10;17;11;16;60
1;2013-06-27;14;1;26;1;26;60
1;2013-06-27;15;0;27;0;27;59
1;2013-06-27;16;1;26;1;26;58
1;2013-06-27;17;2;25;2;25;56
1;2013-06-27;18;1;26;1;26;59
1;2013-06-27;19;5;22;5;22;60
1;2013-06-27;20;2;25;2;25;60
1;2013-06-27;21;6;21;6;21;60
1;2013-06-27;22;6;21;5;22;59
1;2013-06-27;23;4;23;4;23;60
1;2013-06-28;0;1;26;0;27;60
1;2013-06-28;1;1;26;1;26;58
1;2013-06-28;2;2;25;3;24;59
1;2013-06-28;3;0;27;0;27;60
1;2013-06-28;4;0;27;0;27;60
1;2013-06-28;5;0;27;0;27;59
1;2013-06-28;6;0;27;0;27;59
1;2013-06-28;7;0;27;0;27;60
1;2013-06-28;8;1;26;1;26;59
1;2013-06-28;9;0;27;0;27;60
1;2013-06-28;10;1;26;1;26;59
1;2013-06-28;11;3;24;2;25;59
1;2013-06-28;12;8;19;8;20;59
1;2013-06-28;13;11;16;11;16;60
1;2013-06-28;14;9;18;9;19;59
1;2013-06-28;15;5;22;5;22;59
1;2013-06-28;16;3;24;3;24;60
1;2013-06-28;17;0;27;0;27;59
1;2013-06-28;18;1;26;1;26;60
1;2013-06-28;19;3;24;3;25;60
1;2013-06-28;20;4;23;3;24;60
1;2013-06-28;21;2;25;2;25;59
1;2013-06-28;22;9;19;9;18;60
1;2013-06-28;23;8;19;8;19;60
1;2013-06-29;0;6;21;6;21;60
1;2013-06-29;1;0;27;0;27;59
1;2013-06-29;2;0;27;0;27;59
1;2013-06-29;3;1;26;1;26;60
1;2013-06-29;4;0;27;0;27;60
1;2013-06-29;5;1;26;0;27;59
1;2013-06-29;6;2;25;2;25;60
1;2013-06-29;7;2;25;2;25;60
1;2013-06-29;8;2;25;2;25;60
1;2013-06-29;9;1;26;1;26;59
1;2013-06-29;10;0;27;0;27;59
1;2013-06-29;11;1;26;1;26;59
1;2013-06-29;12;2;25;2;25;59
1;2013-06-29;13;1;26;0;27;59
1;2013-06-29;14;2;25;2;25;60
1;2013-06-29;15;1;26;1;26;60
1;2013-06-29;16;1;26;1;26;60
1;2013-06-29;17;1;26;0;27;59
1;2013-06-29;18;3;24;3;24;60
1;2013-06-29;19;6;21;7;20;59
1;2013-06-29;20;10;17;9;18;59
1;2013-06-29;21;11;16;11;16;59
1;2013-06-29;22;14;13;14;13;59
1;2013-06-29;23;16;11;17;10;60
1;2013-06-30;0;16;11;17;10;60
1;2013-06-30;1;13;14;13;14;60
1;2013-06-30;2;11;16;10;17;60
1;2013-06-30;3;9;18;9;18;60
1;2013-06-30;4;6;21;6;21;60
1;2013-06-30;5;6;21;6;21;59
1;2013-06-30;6;5;22;5;22;59
1;2013-06-30;7;5;22;5;22;59
1;2013-06-30;8;5;22;5;22;60
1;2013-06-30;9;4;23;4;23;60
1;2013-06-30;10;4;23;5;23;60
1;2013-06-30;11;4;23;4;23;59
1;2013-06-30;12;4;23;4;23;59
1;2013-06-30;13;3;24;4;23;59
1;2013-06-30;14;2;25;2;25;60
1;2013-06-30;15;2;25;2;25;59
1;2013-06-30;16;1;26;1;26;60
1;2013-06-30;17;3;24;4;23;60
1;2013-06-30;18;6;21;6;21;60
1;2013-06-30;19;8;19;7;20;60
1;2013-06-30;20;11;16;10;17;59
1;2013-06-30;21;11;16;11;16;59
1;2013-06-30;22;10;17;10;17;60
1;2013-06-30;23;10;17;10;17;58
1;2013-07-01;0;10;17;10;17;60
1;2013-07-01;1;9;18;9;18;59
1;2013-07-01;2;11;16;11;16;59
1;2013-07-01;3;11;16;11;16;59
1;2013-07-01;4;11;16;11;16;60
1;2013-07-01;5;11;16;11;16;59
1;2013-07-01;6;11;16;11;16;60
1;2013-07-01;7;11;16;11;16;60
1;2013-07-01;8;6;21;7;20;60
1;2013-07-01;9;2;25;2;25;59
1;2013-07-01;10;1;26;1;26;59
1;2013-07-01;11;0;27;0;27;60
1;2013-07-01;12;0;27;0;27;60
1;2013-07-01;13;1;26;0;27;60
1;2013-07-01;14;4;23;4;23;60
1;2013-07-01;15;4;23;4;23;60
1;2013-07-01;16;2;25;2;25;59
1;2013-07-01;17;1;26;1;26;60
1;2013-07-01;18;4;23;4;23;60
1;2013-07-01;19;2;25;1;26;60
1;2013-07-01;20;4;23;4;23;60
1;2013-07-01;21;8;19;8;19;59
1;2013-07-01;22;10;17;11;16;59
1;2013-07-01;23;13;14;12;15;60
1;2013-07-02;0;16;11;15;12;59
1;2013-07-02;1;17;10;17;10;59
1;2013-07-02;2;16;11;16;11;57
1;2013-07-02;3;16;11;16;11;60
1;2013-07-02;4;16;11;16;11;60
1;2013-07-02;5;16;11;16;11;60
1;2013-07-02;6;14;13;14;13;59
1;2013-07-02;7;13;14;13;14;60
1;2013-07-02;8;12;15;12;15;59
1;2013-07-02;9;11;16;11;16;60
1;2013-07-02;10;14;13;14;14;60
1;2013-07-02;11;11;16;11;16;60
1;2013-07-02;12;16;11;15;12;60
1;2013-07-02;13;16;11;16;11;60
1;2013-07-02;14;14;13;14;13;58
1;2013-07-02;15;17;10;16;11;60
1;2013-07-02;16;13;14;14;15;60
1;2013-07-02;17;11;16;11;16;60
1;2013-07-02;18;16;11;16;12;60
1;2013-07-02;19;21;6;21;6;59
1;2013-07-02;20;24;3;24;3;60
1;2013-07-02;21;26;1;27;0;60
1;2013-07-02;22;27;0;27;0;59
1;2013-07-02;23;25;2;24;3;59
1;2013-07-03;0;25;2;24;3;59
1;2013-07-03;1;25;2;25;2;59
1;2013-07-03;2;25;2;25;2;59
1;2013-07-03;3;25;2;25;2;60
1;2013-07-03;4;24;3;24;3;60
1;2013-07-03;5;24;3;24;3;59
1;2013-07-03;6;22;5;22;5;60
1;2013-07-03;7;22;5;22;5;59
1;2013-07-03;8;21;6;20;7;60
1;2013-07-03;9;17;10;17;10;60
1;2013-07-03;10;18;9;19;8;60
1;2013-07-03;11;22;5;22;5;60
1;2013-07-03;12;14;13;15;12;60
1;2013-07-03;13;8;19;8;19;60
1;2013-07-03;14;9;18;10;17;60
1;2013-07-03;15;9;18;9;18;60
1;2013-07-03;16;6;21;6;21;60
1;2013-07-03;17;7;20;6;21;60
1;2013-07-03;18;4;23;5;23;60
1;2013-07-03;19;1;26;1;26;60
1;2013-07-03;20;3;24;3;24;60
1;2013-07-03;21;6;21;5;22;60
1;2013-07-03;22;5;22;5;22;60
1;2013-07-03;23;6;21;6;21;59
1;2013-07-04;0;5;22;5;22;60
1;2013-07-04;1;3;24;3;24;58
1;2013-07-04;2;2;25;2;25;59
1;2013-07-04;3;0;27;0;27;60
1;2013-07-04;4;0;27;0;27;60
1;2013-07-04;5;0;27;0;27;59
1;2013-07-04;6;0;27;0;27;60
1;2013-07-04;7;1;26;1;26;60
1;2013-07-04;8;0;27;0;27;60
1;2013-07-04;9;1;26;1;27;60
1;2013-07-04;10;6;21;6;21;60
1;2013-07-04;11;6;20;7;20;59
1;2013-07-04;12;6;20;6;21;59
1;2013-07-04;13;3;23;3;23;60
1;2013-07-04;14;1;25;1;25;60
1;2013-07-04;15;2;24;2;24;60
1;2013-07-04;16;1;25;1;25;60
1;2013-07-04;17;2;24;1;25;60
1;2013-07-04;18;4;22;4;22;60
1;2013-07-04;19;1;25;1;25;59
1;2013-07-04;20;4;22;4;22;60
1;2013-07-04;21;4;22;4;22;59
1;2013-07-04;22;7;19;6;20;60
1;2013-07-04;23;9;17;10;16;60
1;2013-07-05;0;7;19;8;18;60
1;2013-07-05;1;4;22;4;23;59
1;2013-07-05;2;3;23;3;23;59
1;2013-07-05;3;2;24;2;24;60
1;2013-07-05;4;0;26;0;26;60
1;2013-07-05;5;0;26;0;26;59
1;2013-07-05;6;0;26;0;26;60
1;2013-07-05;7;0;26;0;26;60
1;2013-07-05;8;1;25;0;26;60
1;2013-07-05;9;1;25;1;25;60
1;2013-07-05;10;5;21;6;20;60
1;2013-07-05;11;10;16;10;16;59
1;2013-07-05;12;10;16;10;16;60
1;2013-07-05;13;14;12;14;12;60
1;2013-07-05;14;14;12;14;12;60
1;2013-07-05;15;10;16;11;15;60
1;2013-07-05;16;3;23;4;22;60
1;2013-07-05;17;1;25;1;25;60
1;2013-07-05;18;2;24;1;25;60
1;2013-07-05;19;1;25;1;25;60
1;2013-07-05;20;2;24;2;24;60
1;2013-07-05;21;3;23;3;23;60
1;2013-07-05;22;3;23;3;23;60
1;2013-07-05;23;4;22;4;22;60
1;2013-07-06;0;4;22;4;22;60
1;2013-07-06;1;1;25;0;26;59
1;2013-07-06;2;1;25;1;25;60
1;2013-07-06;3;1;25;1;25;60
1;2013-07-06;4;0;26;0;26;60
1;2013-07-06;5;0;26;0;26;59
1;2013-07-06;6;0;26;0;26;60
1;2013-07-06;7;0;26;0;26;60
1;2013-07-06;8;0;26;0;26;60
1;2013-07-06;9;0;26;0;26;59
1;2013-07-06;10;0;26;0;26;60
1;2013-07-06;11;0;26;0;26;60
1;2013-07-06;12;1;25;1;25;60
1;2013-07-06;13;1;25;1;25;60
1;2013-07-06;14;1;25;1;25;60
1;2013-07-06;15;4;22;4;22;60
1;2013-07-06;16;2;24;2;24;60
1;2013-07-06;17;1;25;1;25;60
1;2013-07-06;18;1;25;1;25;60
1;2013-07-06;19;1;25;1;25;60
1;2013-07-06;20;2;24;2;24;60
1;2013-07-06;21;2;24;2;24;60
1;2013-07-06;22;4;22;3;23;60
1;2013-07-06;23;5;21;6;20;60
1;2013-07-07;0;6;20;5;21;59
1;2013-07-07;1;4;22;4;22;59
1;2013-07-07;2;4;22;4;22;60
1;2013-07-07;3;4;22;4;22;59
1;2013-07-07;4;2;24;2;24;60
1;2013-07-07;5;2;24;2;24;59
1;2013-07-07;6;1;25;1;25;60
1;2013-07-07;7;1;25;1;25;59
1;2013-07-07;8;1;25;1;25;60
1;2013-07-07;9;0;26;0;26;60
1;2013-07-07;10;2;24;3;25;57
1;2013-07-07;11;5;21;5;21;60
1;2013-07-07;12;5;21;5;21;60
1;2013-07-07;13;1;25;1;25;60
1;2013-07-07;14;1;25;1;25;60
1;2013-07-07;15;1;25;0;26;60
1;2013-07-07;16;1;25;1;25;59
1;2013-07-07;17;0;26;0;26;60
1;2013-07-07;18;0;26;0;26;60
1;2013-07-07;19;3;23;3;24;59
1;2013-07-07;20;6;20;5;21;60
1;2013-07-07;21;9;17;9;17;59
1;2013-07-07;22;9;17;9;17;60
1;2013-07-07;23;6;19;6;19;60
1;2013-07-08;0;4;21;4;21;60
1;2013-07-08;1;4;21;4;21;59
1;2013-07-08;2;3;23;3;23;60
1;2013-07-08;3;3;23;3;23;60
1;2013-07-08;4;2;24;2;24;60
1;2013-07-08;5;2;24;2;24;59
1;2013-07-08;6;2;24;2;24;60
1;2013-07-08;7;0;27;0;27;60
1;2013-07-08;8;0;27;0;27;60
1;2013-07-08;9;1;26;1;26;60
1;2013-07-08;10;2;25;2;25;60
1;2013-07-08;11;1;26;0;27;60
1;2013-07-08;12;1;26;1;26;59
1;2013-07-08;13;4;23;5;22;59
1;2013-07-08;14;1;26;1;26;60
1;2013-07-08;15;0;27;0;27;60
1;2013-07-08;16;1;26;1;26;60
1;2013-07-08;17;3;24;4;23;60
1;2013-07-08;18;3;24;3;24;60
1;2013-07-08;19;1;26;0;27;56
1;2013-07-08;20;10;17;10;17;60
1;2013-07-08;21;11;16;11;16;60
1;2013-07-08;22;12;15;12;15;60
1;2013-07-08;23;11;16;11;16;60
1;2013-07-09;0;12;15;12;15;59
1;2013-07-09;1;11;16;11;16;60
1;2013-07-09;2;10;17;10;17;60
1;2013-07-09;3;10;17;10;17;60
1;2013-07-09;4;10;17;10;17;60
1;2013-07-09;5;10;17;10;17;59
1;2013-07-09;6;9;18;9;18;60
1;2013-07-09;7;8;19;8;19;60
1;2013-07-09;8;8;19;9;18;60
1;2013-07-09;9;8;19;8;19;60
1;2013-07-09;10;8;19;8;19;60
1;2013-07-09;11;3;24;2;25;60
1;2013-07-09;12;2;25;2;25;60
1;2013-07-09;13;2;25;2;26;58
1;2013-07-09;14;3;24;3;24;59
1;2013-07-09;15;10;17;10;17;60
1;2013-07-09;16;2;25;2;25;60
1;2013-07-09;17;5;22;5;22;60
1;2013-07-09;18;4;23;3;24;60
1;2013-07-09;19;6;21;5;22;59
1;2013-07-09;20;10;17;10;17;60
1;2013-07-09;21;17;10;17;10;60
1;2013-07-09;22;18;10;18;10;60
1;2013-07-09;23;18;9;18;9;60
1;2013-07-10;0;19;8;19;8;60
1;2013-07-10;1;18;9;18;9;59
1;2013-07-10;2;18;9;18;9;60
1;2013-07-10;3;17;10;17;10;60
1;2013-07-10;4;17;10;17;10;60
1;2013-07-10;5;17;10;17;10;59
1;2013-07-10;6;16;11;16;11;60
1;2013-07-10;7;14;13;14;13;60
1;2013-07-10;8;13;14;14;13;60
1;2013-07-10;9;11;16;11;16;60
1;2013-07-10;10;13;14;13;14;60
1;2013-07-10;11;12;15;12;15;60
1;2013-07-10;12;11;16;11;16;60
1;2013-07-10;13;9;18;9;18;34
1;2013-07-10;14;2;25;2;25;60
1;2013-07-10;15;0;27;0;27;60
1;2013-07-10;16;1;26;1;26;60
1;2013-07-10;17;6;21;6;21;60
1;2013-07-10;18;6;21;7;20;60
1;2013-07-10;19;6;21;6;21;60
1;2013-07-10;20;4;23;4;23;60
1;2013-07-10;21;8;19;9;18;60
1;2013-07-10;22;11;16;11;16;60
1;2013-07-10;23;9;18;9;18;60
1;2013-07-11;0;9;18;9;18;60
1;2013-07-11;1;9;18;9;18;60
1;2013-07-11;2;8;19;8;19;60
1;2013-07-11;3;6;21;6;21;60
1;2013-07-11;4;6;21;6;21;60
1;2013-07-11;5;6;21;6;21;59
1;2013-07-11;6;5;22;5;22;60
1;2013-07-11;7;3;24;3;24;60
1;2013-07-11;8;1;26;1;26;60
1;2013-07-11;9;1;26;1;26;60
1;2013-07-11;10;6;21;7;20;60
1;2013-07-11;11;7;20;8;19;60
1;2013-07-11;12;9;18;9;18;60
1;2013-07-11;13;7;20;8;19;60
1;2013-07-11;14;7;20;7;20;60
1;2013-07-11;15;9;18;9;18;60
1;2013-07-11;16;10;17;10;17;60
1;2013-07-11;17;8;19;8;19;60
1;2013-07-11;18;7;20;7;20;54
1;2013-07-11;19;10;17;10;17;43
1;2013-07-11;20;12;15;12;15;60
1;2013-07-11;21;11;16;12;15;60
1;2013-07-11;22;10;17;10;17;60
1;2013-07-11;23;10;17;10;17;60
1;2013-07-12;0;9;18;9;18;60
1;2013-07-12;1;8;19;7;20;60
1;2013-07-12;2;7;20;7;20;60
1;2013-07-12;3;5;22;5;22;60
1;2013-07-12;4;4;23;4;23;60
1;2013-07-12;5;4;23;4;23;59
1;2013-07-12;6;3;24;3;24;60
1;2013-07-12;7;2;25;2;25;60
1;2013-07-12;8;1;26;1;26;60
1;2013-07-12;9;0;27;0;27;60
1;2013-07-12;10;2;25;2;25;60
1;2013-07-12;11;4;23;4;23;60
1;2013-07-12;12;4;23;4;23;60
1;2013-07-12;13;1;26;1;26;60
1;2013-07-12;14;1;26;1;26;60
1;2013-07-12;15;0;27;0;27;60
1;2013-07-12;16;0;27;0;27;60
1;2013-07-12;17;0;27;0;27;60
1;2013-07-12;18;0;27;0;27;60
1;2013-07-12;19;1;26;0;27;60
1;2013-07-12;20;1;26;1;26;60
1;2013-07-12;21;4;23;4;23;60
1;2013-07-12;22;6;20;6;20;60
1;2013-07-12;23;7;19;7;19;60
1;2013-07-13;0;5;21;6;20;60
1;2013-07-13;1;4;23;4;23;60
1;2013-07-13;2;1;26;1;26;60
1;2013-07-13;3;0;27;0;27;60
1;2013-07-13;4;0;27;0;27;60
1;2013-07-13;5;0;27;0;27;59
1;2013-07-13;6;0;27;0;27;60
1;2013-07-13;7;0;27;0;27;60
1;2013-07-13;8;0;27;0;27;60
1;2013-07-13;9;1;26;0;27;60
1;2013-07-13;10;1;26;1;26;60
1;2013-07-13;11;0;27;0;27;60
1;2013-07-13;12;2;26;1;26;60
1;2013-07-13;13;2;25;2;25;60
1;2013-07-13;14;3;24;3;24;60
1;2013-07-13;15;3;24;3;24;60
1;2013-07-13;16;4;23;4;23;60
1;2013-07-13;17;0;27;0;27;60
1;2013-07-13;18;1;26;1;26;60
1;2013-07-13;19;1;26;1;26;60
1;2013-07-13;20;2;25;2;25;60
1;2013-07-13;21;3;24;2;25;60
1;2013-07-13;22;6;21;6;21;60
1;2013-07-13;23;7;20;7;20;60
1;2013-07-14;0;8;19;8;19;60
1;2013-07-14;1;9;18;10;17;60
1;2013-07-14;2;6;21;6;21;60
1;2013-07-14;3;3;24;2;25;60
1;2013-07-14;4;0;27;0;27;60
1;2013-07-14;5;0;27;0;27;59
1;2013-07-14;6;0;27;0;27;60
1;2013-07-14;7;0;27;0;27;60
1;2013-07-14;8;0;27;0;27;60
1;2013-07-14;9;0;27;0;27;60
1;2013-07-14;10;1;26;1;26;60
1;2013-07-14;11;0;27;0;27;60
1;2013-07-14;12;1;26;0;27;60
1;2013-07-14;13;3;24;3;24;60
1;2013-07-14;14;2;25;2;25;60
1;2013-07-14;15;3;24;2;25;60
1;2013-07-14;16;1;26;2;25;60
1;2013-07-14;17;0;27;0;27;60
1;2013-07-14;18;2;25;2;25;60
1;2013-07-14;19;4;23;4;23;60
1;2013-07-14;20;6;21;6;21;60
1;2013-07-14;21;5;22;5;22;60
1;2013-07-14;22;7;20;7;20;60
1;2013-07-14;23;7;20;7;20;60
1;2013-07-15;0;7;20;7;20;60
1;2013-07-15;1;6;21;6;21;60
1;2013-07-15;2;6;21;6;21;60
1;2013-07-15;3;5;22;5;22;60
1;2013-07-15;4;5;22;5;22;60
1;2013-07-15;5;5;22;5;22;59
1;2013-07-15;6;6;21;6;21;60
1;2013-07-15;7;4;23;4;23;60
1;2013-07-15;8;2;25;2;25;60
1;2013-07-15;9;2;25;2;25;60
1;2013-07-15;10;8;19;9;18;60
1;2013-07-15;11;9;18;10;17;60
1;2013-07-15;12;8;19;9;19;60
1;2013-07-15;13;8;19;8;19;58
1;2013-07-15;14;1;26;1;26;60
1;2013-07-15;15;1;26;1;26;60
1;2013-07-15;16;0;27;0;27;60
1;2013-07-15;17;0;27;0;27;60
1;2013-07-15;18;1;26;1;26;60
1;2013-07-15;19;3;24;4;24;60
1;2013-07-15;20;4;23;4;23;60
1;2013-07-15;21;5;22;5;22;60
1;2013-07-15;22;7;20;7;20;60
1;2013-07-15;23;6;21;6;21;60
1;2013-07-16;0;1;26;0;27;60
1;2013-07-16;1;0;27;0;27;60
1;2013-07-16;2;0;27;0;27;60
1;2013-07-16;3;0;27;0;27;60
1;2013-07-16;4;0;27;0;27;60
1;2013-07-16;5;0;27;0;27;59
1;2013-07-16;6;0;27;0;27;60
1;2013-07-16;7;1;26;1;26;60
1;2013-07-16;8;0;27;0;27;60
1;2013-07-16;9;1;26;0;27;60
1;2013-07-16;10;3;24;4;23;60
1;2013-07-16;11;2;25;2;25;60
1;2013-07-16;12;2;25;3;24;60
1;2013-07-16;13;6;21;5;22;60
1;2013-07-16;14;8;19;8;19;60
1;2013-07-16;15;5;22;5;22;60
1;2013-07-16;16;3;24;3;24;60
1;2013-07-16;17;1;26;1;26;60
1;2013-07-16;18;4;23;3;24;60
1;2013-07-16;19;7;20;6;21;60
1;2013-07-16;20;9;18;10;17;60
1;2013-07-16;21;6;21;5;22;60
1;2013-07-16;22;6;21;5;22;60
1;2013-07-16;23;9;18;9;18;60
1;2013-07-17;0;10;17;10;17;60
1;2013-07-17;1;9;18;9;18;60
1;2013-07-17;2;8;19;8;19;60
1;2013-07-17;3;8;19;8;19;60
1;2013-07-17;4;7;20;7;20;60
1;2013-07-17;5;7;20;7;20;59
1;2013-07-17;6;6;21;6;21;60
1;2013-07-17;7;5;22;5;22;60
1;2013-07-17;8;2;25;2;25;60
1;2013-07-17;9;3;24;3;24;60
1;2013-07-17;10;4;23;3;24;60
1;2013-07-17;11;6;21;7;20;60
1;2013-07-17;12;7;20;7;20;60
1;2013-07-17;13;5;22;6;21;60
1;2013-07-17;14;7;20;7;20;60
1;2013-07-17;15;5;22;5;22;60
1;2013-07-17;16;3;24;3;24;60
1;2013-07-17;17;5;22;5;22;60
1;2013-07-17;18;6;21;5;22;60
1;2013-07-17;19;3;24;3;24;60
1;2013-07-17;20;6;21;7;22;60
1;2013-07-17;21;11;16;10;17;60
1;2013-07-17;22;14;13;13;14;60
1;2013-07-17;23;18;9;18;9;60
1;2013-07-18;0;18;9;18;9;60
1;2013-07-18;1;13;14;13;14;59
1;2013-07-18;2;12;15;12;15;60
1;2013-07-18;3;11;16;11;16;60
1;2013-07-18;4;10;17;10;17;60
1;2013-07-18;5;10;17;10;17;60
1;2013-07-18;6;9;18;9;18;52
1;2013-07-18;7;7;20;8;19;60
1;2013-07-18;8;4;23;4;23;60
1;2013-07-18;9;1;26;1;26;60
1;2013-07-18;10;2;25;2;25;59
1;2013-07-18;11;1;26;0;27;60
1;2013-07-18;12;4;23;4;23;59
1;2013-07-18;13;6;21;6;21;60
1;2013-07-18;14;3;24;3;24;60
1;2013-07-18;15;4;23;4;23;60
1;2013-07-18;16;4;23;4;23;60
1;2013-07-18;17;2;25;3;25;60
1;2013-07-18;18;3;24;3;24;60
1;2013-07-18;19;4;23;4;23;60
1;2013-07-18;20;5;22;3;24;60
1;2013-07-18;21;6;21;6;21;60
1;2013-07-18;22;7;20;7;20;60
1;2013-07-18;23;5;22;6;21;60
1;2013-07-19;0;2;25;2;25;60
1;2013-07-19;1;2;25;2;25;59
1;2013-07-19;2;2;25;2;25;60
1;2013-07-19;3;2;25;2;25;60
1;2013-07-19;4;1;26;1;26;60
1;2013-07-19;5;1;26;1;26;2
1;2013-07-19;8;0;27;0;27;26
1;2013-07-19;9;1;26;1;26;60
1;2013-07-19;10;5;22;5;22;60
1;2013-07-19;11;9;18;9;18;60
1;2013-07-19;12;5;22;5;22;60
1;2013-07-19;13;3;24;3;24;60
1;2013-07-19;14;2;25;2;25;60
1;2013-07-19;15;3;24;3;25;60
1;2013-07-19;16;3;24;3;24;60
1;2013-07-19;17;4;23;4;23;60
1;2013-07-19;18;4;23;4;23;60
1;2013-07-19;19;4;23;4;23;60
1;2013-07-19;20;5;22;5;22;60
1;2013-07-19;21;2;25;2;26;60
1;2013-07-19;22;5;22;5;22;60
1;2013-07-19;23;5;22;5;22;60
1;2013-07-20;0;3;24;3;24;60
1;2013-07-20;1;3;24;3;24;60
1;2013-07-20;2;3;24;2;25;60
1;2013-07-20;3;4;23;3;24;60
1;2013-07-20;4;1;26;0;27;60
1;2013-07-20;5;0;27;0;27;59
1;2013-07-20;6;0;27;0;27;60
1;2013-07-20;7;0;27;0;27;60
1;2013-07-20;8;0;27;0;27;60
1;2013-07-20;9;0;27;0;27;59
1;2013-07-20;10;0;27;0;27;58
1;2013-07-20;11;1;27;1;27;60
1;2013-07-20;12;2;25;2;25;60
1;2013-07-20;13;1;26;1;26;60
1;2013-07-20;14;0;27;0;27;60
1;2013-07-20;15;2;25;2;25;60
1;2013-07-20;16;1;26;1;26;60
1;2013-07-20;17;0;27;0;27;60
1;2013-07-20;18;1;26;1;27;59
1;2013-07-20;19;0;27;0;27;60
1;2013-07-20;20;1;26;1;26;60
1;2013-07-20;21;4;23;4;23;60
1;2013-07-20;22;5;22;6;21;60
1;2013-07-20;23;7;20;7;20;60
1;2013-07-21;0;9;18;9;18;59
1;2013-07-21;1;8;19;7;20;60
1;2013-07-21;2;4;23;4;23;60
1;2013-07-21;3;2;25;2;26;60
1;2013-07-21;4;0;27;0;27;60
1;2013-07-21;5;0;27;0;27;59
1;2013-07-21;6;0;27;0;27;58
1;2013-07-21;7;0;27;0;27;59
1;2013-07-21;8;0;27;0;27;60
1;2013-07-21;9;0;27;0;27;60
1;2013-07-21;10;0;27;0;27;60
1;2013-07-21;11;0;27;0;27;60
1;2013-07-21;12;1;26;1;26;60
1;2013-07-21;13;2;25;2;25;60
1;2013-07-21;14;2;25;2;25;60
1;2013-07-21;15;2;25;1;26;60
1;2013-07-21;16;1;26;1;26;60
1;2013-07-21;17;1;26;1;26;60
1;2013-07-21;18;1;26;1;26;60
1;2013-07-21;19;2;25;3;24;60
1;2013-07-21;20;1;26;1;26;60
1;2013-07-21;21;1;26;0;27;60
1;2013-07-21;22;3;24;3;24;60
1;2013-07-21;23;6;21;6;21;60
1;2013-07-22;0;7;20;6;21;60
1;2013-07-22;1;6;20;6;20;59
1;2013-07-22;2;6;20;6;20;60
1;2013-07-22;3;7;19;7;19;60
1;2013-07-22;4;7;19;7;19;60
1;2013-07-22;5;7;19;7;19;59
1;2013-07-22;6;7;19;7;19;60
1;2013-07-22;7;5;21;5;21;60
1;2013-07-22;8;2;24;2;24;60
1;2013-07-22;9;2;25;3;24;60
1;2013-07-22;10;2;25;2;25;60
1;2013-07-22;11;4;23;4;23;60
1;2013-07-22;12;2;25;3;24;60
1;2013-07-22;13;0;27;0;27;60
1;2013-07-22;14;2;25;3;24;60
1;2013-07-22;15;3;24;3;24;60
1;2013-07-22;16;4;23;4;23;60
1;2013-07-22;17;3;24;3;24;60
1;2013-07-22;18;4;24;4;24;60
1;2013-07-22;19;4;23;4;23;60
1;2013-07-22;20;6;21;6;21;60
1;2013-07-22;21;8;19;7;20;60
1;2013-07-22;22;11;16;12;15;60
1;2013-07-22;23;11;16;12;15;60
1;2013-07-23;0;7;20;8;19;60
1;2013-07-23;1;4;23;4;23;60
1;2013-07-23;2;2;25;1;26;60
1;2013-07-23;3;1;26;1;26;60
1;2013-07-23;4;1;26;1;26;60
1;2013-07-23;5;1;26;1;26;59
1;2013-07-23;6;1;26;1;26;60
1;2013-07-23;7;1;26;1;26;60
1;2013-07-23;8;1;26;1;26;60
1;2013-07-23;9;2;25;2;25;60
1;2013-07-23;10;4;23;5;22;60
1;2013-07-23;11;4;23;4;23;60
1;2013-07-23;12;4;23;4;23;60
1;2013-07-23;13;5;22;5;22;60
1;2013-07-23;14;4;23;4;23;60
1;2013-07-23;15;2;25;2;25;60
1;2013-07-23;16;1;26;1;26;60
1;2013-07-23;17;3;24;3;24;60
1;2013-07-23;18;2;25;2;25;60
1;2013-07-23;19;1;26;1;26;60
1;2013-07-23;20;0;27;0;27;60
1;2013-07-23;21;3;24;3;24;60
1;2013-07-23;22;6;21;6;21;60
1;2013-07-23;23;5;22;5;22;60
1;2013-07-24;0;4;23;5;22;60
1;2013-07-24;1;2;25;2;25;59
1;2013-07-24;2;3;24;3;24;60
1;2013-07-24;3;3;24;3;24;60
1;2013-07-24;4;0;27;0;27;60
1;2013-07-24;5;0;27;0;27;59
1;2013-07-24;6;0;27;0;27;60
1;2013-07-24;7;0;27;0;27;60
1;2013-07-24;8;0;27;0;27;60
1;2013-07-24;9;1;26;1;26;60
1;2013-07-24;10;3;24;3;24;60
1;2013-07-24;11;5;21;5;22;60
1;2013-07-24;12;3;23;3;23;60
1;2013-07-24;13;1;25;1;25;60
1;2013-07-24;14;1;25;1;25;60
1;2013-07-24;15;1;25;1;26;60
1;2013-07-24;16;0;26;0;26;60
1;2013-07-24;17;2;24;2;24;60
1;2013-07-24;18;5;21;5;21;60
1;2013-07-24;19;4;22;4;22;60
1;2013-07-24;20;4;22;5;21;60
